"","ME_EVENT","Cercs","ControlImpact","ControlDay","ControlDay_names","Time"
"2328","monthly_3",10.1701953815611,3,3,"Monthly",78
"2329","monthly_3",10.7014057935731,3,3,"Monthly",79
"2330","monthly_3",11.2648271830885,3,3,"Monthly",80
"2331","monthly_3",11.3240983290075,3,3,"Monthly",81
"2332","monthly_3",11.6959029650457,3,3,"Monthly",82
"2333","monthly_3",12.2026822467764,3,3,"Monthly",83
"2334","monthly_3",12.7851159257368,3,3,"Monthly",84
"2335","monthly_3",12.7553813020722,3,3,"Monthly",85
"2336","monthly_3",13.138442545335,3,3,"Monthly",86
"2337","monthly_3",13.7173629014409,3,3,"Monthly",87
"2338","monthly_3",14.030335798528,3,3,"Monthly",88
"2339","monthly_3",14.6374720930102,3,3,"Monthly",89
"2340","monthly_3",15.3928250537392,3,3,"Monthly",90
"2341","monthly_3",5.66270387881935,3,3,"Monthly",91
"2342","monthly_3",2.08319233845942,3,3,"Monthly",92
"2343","monthly_3",0.766363633325082,3,3,"Monthly",93
"2344","monthly_3",0.281929425161747,3,3,"Monthly",94
"2345","monthly_3",0.103716039378289,3,3,"Monthly",95
"2346","monthly_3",0.0401549986070003,3,3,"Monthly",96
"2347","monthly_3",0.0167721984477833,3,3,"Monthly",97
"2348","monthly_3",0.0101701469921871,3,3,"Monthly",98
"2349","monthly_3",0.00974138799211722,3,3,"Monthly",99
"2350","monthly_3",0.0135836563707743,3,3,"Monthly",100
"2351","monthly_3",0.0249971479147454,3,3,"Monthly",101
"2352","monthly_3",0.0411959368057564,3,3,"Monthly",102
"2353","monthly_3",0.0691551382106357,3,3,"Monthly",103
"2354","monthly_3",0.117440753599063,3,3,"Monthly",104
"2355","monthly_3",0.189204038804776,3,3,"Monthly",105
"2356","monthly_3",0.299604276062881,3,3,"Monthly",106
"2357","monthly_3",0.460218253650587,3,3,"Monthly",107
"2358","monthly_3",0.679304833969875,3,3,"Monthly",108
"2359","monthly_3",0.967902282705897,3,3,"Monthly",109
"2360","monthly_3",1.32007135087041,3,3,"Monthly",110
"2361","monthly_3",1.73162711086464,3,3,"Monthly",111
"2362","monthly_3",2.1870300138622,3,3,"Monthly",112
"2363","monthly_3",2.6725633793248,3,3,"Monthly",113
"2364","monthly_3",3.17118112248127,3,3,"Monthly",114
"2365","monthly_3",3.67061233919184,3,3,"Monthly",115
"2366","monthly_3",4.15634281609889,3,3,"Monthly",116
"2367","monthly_3",4.6290330725034,3,3,"Monthly",117
"2368","monthly_3",5.07692609987668,3,3,"Monthly",118
"2369","monthly_3",5.50569673649134,3,3,"Monthly",119
"2370","monthly_3",5.91743263867987,3,3,"Monthly",120
"2371","monthly_3",2.1809018122872,3,3,"Monthly",121
"2372","monthly_3",0.806308939954001,3,3,"Monthly",122
"2373","monthly_3",0.306624482241816,3,3,"Monthly",123
"2374","monthly_3",0.124800843176602,3,3,"Monthly",124
"2375","monthly_3",0.0639116644455332,3,3,"Monthly",125
"2376","monthly_3",0.0495117874005595,3,3,"Monthly",126
"2377","monthly_3",0.0542143686803171,3,3,"Monthly",127
"2378","monthly_3",0.0719443516535776,3,3,"Monthly",128
"2379","monthly_3",0.0944668478817599,3,3,"Monthly",129
"2380","monthly_3",0.126752411207969,3,3,"Monthly",130
"2381","monthly_3",0.166629606202321,3,3,"Monthly",131
"2382","monthly_3",0.215299606412327,3,3,"Monthly",132
"2383","monthly_3",0.271204298891398,3,3,"Monthly",133
"2384","monthly_3",0.33577048591946,3,3,"Monthly",134
"2385","monthly_3",0.407523058721915,3,3,"Monthly",135
"2386","monthly_3",0.489919355107095,3,3,"Monthly",136
"2387","monthly_3",0.578231258575872,3,3,"Monthly",137
"2388","monthly_3",0.674719392272752,3,3,"Monthly",138
"2389","monthly_3",0.778215392976835,3,3,"Monthly",139
"2390","monthly_3",0.890289443879332,3,3,"Monthly",140
"2391","monthly_3",1.01351918309516,3,3,"Monthly",141
"2392","monthly_3",1.14885287069358,3,3,"Monthly",142
"2393","monthly_3",1.29463935205896,3,3,"Monthly",143
"2394","monthly_3",0.590271201354008,3,3,"Monthly",144
"2395","monthly_3",0.375148639693708,3,3,"Monthly",145
"2396","monthly_3",0.348009471926748,3,3,"Monthly",146
"2397","monthly_3",0.400025530054781,3,3,"Monthly",147
"2398","monthly_3",0.493161168450863,3,3,"Monthly",148
"2399","monthly_3",0.605423855057159,3,3,"Monthly",149
"2400","monthly_3",0.734722989470288,3,3,"Monthly",150
"2401","monthly_4",0,4,3,"Monthly",1
"2402","monthly_4",0,4,3,"Monthly",2
"2403","monthly_4",0,4,3,"Monthly",3
"2404","monthly_4",0,4,3,"Monthly",4
"2405","monthly_4",0,4,3,"Monthly",5
"2406","monthly_4",0,4,3,"Monthly",6
"2407","monthly_4",0,4,3,"Monthly",7
"2408","monthly_4",0,4,3,"Monthly",8
"2409","monthly_4",0,4,3,"Monthly",9
"2410","monthly_4",0,4,3,"Monthly",10
"2411","monthly_4",0,4,3,"Monthly",11
"2412","monthly_4",0,4,3,"Monthly",12
"2413","monthly_4",0,4,3,"Monthly",13
"2414","monthly_4",0,4,3,"Monthly",14
"2415","monthly_4",0,4,3,"Monthly",15
"2416","monthly_4",0,4,3,"Monthly",16
"2417","monthly_4",0,4,3,"Monthly",17
"2418","monthly_4",0,4,3,"Monthly",18
"2419","monthly_4",0,4,3,"Monthly",19
"2420","monthly_4",0,4,3,"Monthly",20
"2421","monthly_4",0,4,3,"Monthly",21
"2422","monthly_4",0,4,3,"Monthly",22
"2423","monthly_4",0,4,3,"Monthly",23
"2424","monthly_4",0,4,3,"Monthly",24
"2425","monthly_4",0,4,3,"Monthly",25
"2426","monthly_4",0,4,3,"Monthly",26
"2427","monthly_4",0,4,3,"Monthly",27
"2428","monthly_4",0.004,4,3,"Monthly",28
"2429","monthly_4",0.00747151776468577,4,3,"Monthly",29
"2430","monthly_4",0.0107486177799751,4,3,"Monthly",30
"2431","monthly_4",0.0119541955022627,4,3,"Monthly",31
"2432","monthly_4",0.0203977027610266,4,3,"Monthly",32
"2433","monthly_4",0.0355038954929077,4,3,"Monthly",33
"2434","monthly_4",0.0530611532333402,4,3,"Monthly",34
"2435","monthly_4",0.0935201073993935,4,3,"Monthly",35
"2436","monthly_4",0.146404124848382,4,3,"Monthly",36
"2437","monthly_4",0.229859067634417,4,3,"Monthly",37
"2438","monthly_4",0.352560425349538,4,3,"Monthly",38
"2439","monthly_4",0.517699732256754,4,3,"Monthly",39
"2440","monthly_4",0.73245108819722,4,3,"Monthly",40
"2441","monthly_4",0.995453697011408,4,3,"Monthly",41
"2442","monthly_4",1.3062069497686,4,3,"Monthly",42
"2443","monthly_4",1.66052668273513,4,3,"Monthly",43
"2444","monthly_4",2.03687362809487,4,3,"Monthly",44
"2445","monthly_4",2.42932393204039,4,3,"Monthly",45
"2446","monthly_4",2.82969833054343,4,3,"Monthly",46
"2447","monthly_4",3.23698784052408,4,3,"Monthly",47
"2448","monthly_4",3.63482127785075,4,3,"Monthly",48
"2449","monthly_4",4.0231760204538,4,3,"Monthly",49
"2450","monthly_4",4.41004374613889,4,3,"Monthly",50
"2451","monthly_4",4.79036442887119,4,3,"Monthly",51
"2452","monthly_4",5.16427658910069,4,3,"Monthly",52
"2453","monthly_4",3.64583118565312,4,3,"Monthly",53
"2454","monthly_4",3.22722633918349,4,3,"Monthly",54
"2455","monthly_4",3.23123022219258,4,3,"Monthly",55
"2456","monthly_4",3.39670316843648,4,3,"Monthly",56
"2457","monthly_4",3.64157726342968,4,3,"Monthly",57
"2458","monthly_4",3.93566140865314,4,3,"Monthly",58
"2459","monthly_4",4.25784891965533,4,3,"Monthly",59
"2460","monthly_4",4.64237508115523,4,3,"Monthly",60
"2461","monthly_4",1.72983435056362,4,3,"Monthly",61
"2462","monthly_4",0.668370494204509,4,3,"Monthly",62
"2463","monthly_4",0.295879763903436,4,3,"Monthly",63
"2464","monthly_4",0.174848082198734,4,3,"Monthly",64
"2465","monthly_4",0.164323014769169,4,3,"Monthly",65
"2466","monthly_4",0.198451058844889,4,3,"Monthly",66
"2467","monthly_4",0.257006064627739,4,3,"Monthly",67
"2468","monthly_4",0.340547247432924,4,3,"Monthly",68
"2469","monthly_4",0.443280331078097,4,3,"Monthly",69
"2470","monthly_4",0.565073720479302,4,3,"Monthly",70
"2471","monthly_4",0.707879004510593,4,3,"Monthly",71
"2472","monthly_4",0.864414132596354,4,3,"Monthly",72
"2473","monthly_4",1.04000018804024,4,3,"Monthly",73
"2474","monthly_4",1.22459468799444,4,3,"Monthly",74
"2475","monthly_4",1.42450320948091,4,3,"Monthly",75
"2476","monthly_4",1.63004544465076,4,3,"Monthly",76
"2477","monthly_4",1.84366020726218,4,3,"Monthly",77
"2478","monthly_4",2.06224468675764,4,3,"Monthly",78
"2479","monthly_4",2.28465742292318,4,3,"Monthly",79
"2480","monthly_4",2.51247849601317,4,3,"Monthly",80
"2481","monthly_4",2.74428918506859,4,3,"Monthly",81
"2482","monthly_4",2.97756757181587,4,3,"Monthly",82
"2483","monthly_4",3.21338589436983,4,3,"Monthly",83
"2484","monthly_4",3.45813860708897,4,3,"Monthly",84
"2485","monthly_4",3.70217809826928,4,3,"Monthly",85
"2486","monthly_4",3.95395520990846,4,3,"Monthly",86
"2487","monthly_4",4.20857883303804,4,3,"Monthly",87
"2488","monthly_4",4.46824962922399,4,3,"Monthly",88
"2489","monthly_4",4.73977717661343,4,3,"Monthly",89
"2490","monthly_4",5.01566657900971,4,3,"Monthly",90
"2491","monthly_4",1.84516061818837,4,3,"Monthly",91
"2492","monthly_4",0.678796657090691,4,3,"Monthly",92
"2493","monthly_4",0.249715334879567,4,3,"Monthly",93
"2494","monthly_4",0.0918651378474347,4,3,"Monthly",94
"2495","monthly_4",0.0337952955744518,4,3,"Monthly",95
"2496","monthly_4",0.012432594450153,4,3,"Monthly",96
"2497","monthly_4",0.00457369589863346,4,3,"Monthly",97
"2498","monthly_4",0.0016825686912774,4,3,"Monthly",98
"2499","monthly_4",0.000618982429879695,4,3,"Monthly",99
"2500","monthly_4",0.000227710910399084,4,3,"Monthly",100
"2501","monthly_4",8.37701624662554e-05,4,3,"Monthly",101
"2502","monthly_4",3.0817320554927e-05,4,3,"Monthly",102
"2503","monthly_4",1.13370586641477e-05,4,3,"Monthly",103
"2504","monthly_4",4.17067080589451e-06,4,3,"Monthly",104
"2505","monthly_4",1.53430404538252e-06,4,3,"Monthly",105
"2506","monthly_4",5.64438914802405e-07,4,3,"Monthly",106
"2507","monthly_4",2.07645472552924e-07,4,3,"Monthly",107
"2508","monthly_4",7.63885004045497e-08,4,3,"Monthly",108
"2509","monthly_4",2.81017588407502e-08,4,3,"Monthly",109
"2510","monthly_4",1.03380593382698e-08,4,3,"Monthly",110
"2511","monthly_4",3.8031594921599e-09,4,3,"Monthly",111
"2512","monthly_4",1.39910418866165e-09,4,3,"Monthly",112
"2513","monthly_4",5.14701667065472e-10,4,3,"Monthly",113
"2514","monthly_4",1.89348161650056e-10,4,3,"Monthly",114
"2515","monthly_4",6.96572958946625e-11,4,3,"Monthly",115
"2516","monthly_4",2.56254870872422e-11,4,3,"Monthly",116
"2517","monthly_4",9.42708986940067e-12,4,3,"Monthly",117
"2518","monthly_4",3.46803255302808e-12,4,3,"Monthly",118
"2519","monthly_4",1.27581787757234e-12,4,3,"Monthly",119
"2520","monthly_4",4.69347167837848e-13,4,3,"Monthly",120
"2521","monthly_4",1.72663173819587e-13,4,3,"Monthly",121
"2522","monthly_4",6.35192318956373e-14,4,3,"Monthly",122
"2523","monthly_4",2.33674195334063e-14,4,3,"Monthly",123
"2524","monthly_4",8.59639323956816e-15,4,3,"Monthly",124
"2525","monthly_4",3.1624363410623e-15,4,3,"Monthly",125
"2526","monthly_4",1.16339531389026e-15,4,3,"Monthly",126
"2527","monthly_4",4.27989217935424e-16,4,3,"Monthly",127
"2528","monthly_4",1.57448434321486e-16,4,3,"Monthly",128
"2529","monthly_4",5.79220420315068e-17,4,3,"Monthly",129
"2530","monthly_4",2.13083284540595e-17,4,3,"Monthly",130
"2531","monthly_4",7.83889596397695e-18,4,3,"Monthly",131
"2532","monthly_4",2.88376866662892e-18,4,3,"Monthly",132
"2533","monthly_4",1.06087920554716e-18,4,3,"Monthly",133
"2534","monthly_4",3.90275649287093e-19,4,3,"Monthly",134
"2535","monthly_4",1.43574387762558e-19,4,3,"Monthly",135
"2536","monthly_4",5.28180655366218e-20,4,3,"Monthly",136
"2537","monthly_4",1.9430680433369e-20,4,3,"Monthly",137
"2538","monthly_4",7.14814785940867e-21,4,3,"Monthly",138
"2539","monthly_4",2.6296566399301e-21,4,3,"Monthly",139
"2540","monthly_4",9.67396615170258e-22,4,3,"Monthly",140
"2541","monthly_4",3.55885326179979e-22,4,3,"Monthly",141
"2542","monthly_4",1.30922894916207e-22,4,3,"Monthly",142
"2543","monthly_4",4.81638414183217e-23,4,3,"Monthly",143
"2544","monthly_4",1.77184870656422e-23,4,3,"Monthly",144
"2545","monthly_4",6.51826712011188e-24,4,3,"Monthly",145
"2546","monthly_4",2.39793646555295e-24,4,3,"Monthly",146
"2547","monthly_4",8.82151526912243e-25,4,3,"Monthly",147
"2548","monthly_4",3.24525410749011e-25,4,3,"Monthly",148
"2549","monthly_4",1.19386226752279e-25,4,3,"Monthly",149
"2550","monthly_4",4.39197383811955e-26,4,3,"Monthly",150
"2551","monthly_5",0,5,3,"Monthly",1
"2552","monthly_5",0,5,3,"Monthly",2
"2553","monthly_5",0,5,3,"Monthly",3
"2554","monthly_5",0,5,3,"Monthly",4
"2555","monthly_5",0,5,3,"Monthly",5
"2556","monthly_5",0,5,3,"Monthly",6
"2557","monthly_5",0,5,3,"Monthly",7
"2558","monthly_5",0,5,3,"Monthly",8
"2559","monthly_5",0,5,3,"Monthly",9
"2560","monthly_5",0,5,3,"Monthly",10
"2561","monthly_5",0,5,3,"Monthly",11
"2562","monthly_5",0,5,3,"Monthly",12
"2563","monthly_5",0,5,3,"Monthly",13
"2564","monthly_5",0,5,3,"Monthly",14
"2565","monthly_5",0,5,3,"Monthly",15
"2566","monthly_5",0,5,3,"Monthly",16
"2567","monthly_5",0,5,3,"Monthly",17
"2568","monthly_5",0,5,3,"Monthly",18
"2569","monthly_5",0,5,3,"Monthly",19
"2570","monthly_5",0,5,3,"Monthly",20
"2571","monthly_5",0,5,3,"Monthly",21
"2572","monthly_5",0,5,3,"Monthly",22
"2573","monthly_5",0,5,3,"Monthly",23
"2574","monthly_5",0,5,3,"Monthly",24
"2575","monthly_5",0,5,3,"Monthly",25
"2576","monthly_5",0,5,3,"Monthly",26
"2577","monthly_5",0,5,3,"Monthly",27
"2578","monthly_5",0,5,3,"Monthly",28
"2579","monthly_5",0.004,5,3,"Monthly",29
"2580","monthly_5",0.00547151776468577,5,3,"Monthly",30
"2581","monthly_5",0.00601285889763222,5,3,"Monthly",31
"2582","monthly_5",0.00821200717110368,5,3,"Monthly",32
"2583","monthly_5",0.0130210286090015,5,3,"Monthly",33
"2584","monthly_5",0.0227901687281568,5,3,"Monthly",34
"2585","monthly_5",0.0383840345359172,5,3,"Monthly",35
"2586","monthly_5",0.0621206971749786,5,3,"Monthly",36
"2587","monthly_5",0.0988529273619115,5,3,"Monthly",37
"2588","monthly_5",0.154365959676061,5,3,"Monthly",38
"2589","monthly_5",0.232788062981523,5,3,"Monthly",39
"2590","monthly_5",0.333637942521025,5,3,"Monthly",40
"2591","monthly_5",0.458738539848224,5,3,"Monthly",41
"2592","monthly_5",0.612760477683168,5,3,"Monthly",42
"2593","monthly_5",0.78342198210203,5,3,"Monthly",43
"2594","monthly_5",0.972204840977118,5,3,"Monthly",44
"2595","monthly_5",1.16565417360283,5,3,"Monthly",45
"2596","monthly_5",1.36282020598417,5,3,"Monthly",46
"2597","monthly_5",1.56135353579461,5,3,"Monthly",47
"2598","monthly_5",1.75438986621918,5,3,"Monthly",48
"2599","monthly_5",1.93940396358155,5,3,"Monthly",49
"2600","monthly_5",2.12146684632806,5,3,"Monthly",50
"2601","monthly_5",2.29044403789091,5,3,"Monthly",51
"2602","monthly_5",2.45860727269377,5,3,"Monthly",52
"2603","monthly_5",2.62447106953863,5,3,"Monthly",53
"2604","monthly_5",2.78548895043249,5,3,"Monthly",54
"2605","monthly_5",2.94072411847433,5,3,"Monthly",55
"2606","monthly_5",3.10383194534372,5,3,"Monthly",56
"2607","monthly_5",3.26983596154312,5,3,"Monthly",57
"2608","monthly_5",3.43890542625477,5,3,"Monthly",58
"2609","monthly_5",1.37710260645205,5,3,"Monthly",59
"2610","monthly_5",0.650607737297317,5,3,"Monthly",60
"2611","monthly_5",0.243345210818754,5,3,"Monthly",61
"2612","monthly_5",0.09352170016775,5,3,"Monthly",62
"2613","monthly_5",0.0404047107951151,5,3,"Monthly",63
"2614","monthly_5",0.0228640624280007,5,3,"Monthly",64
"2615","monthly_5",0.0244112185089219,5,3,"Monthly",65
"2616","monthly_5",0.0329803854233762,5,3,"Monthly",66
"2617","monthly_5",0.0481328057591704,5,3,"Monthly",67
"2618","monthly_5",0.0697070696846972,5,3,"Monthly",68
"2619","monthly_5",0.103643797841305,5,3,"Monthly",69
"2620","monthly_5",0.144128422430745,5,3,"Monthly",70
"2621","monthly_5",0.201021883500744,5,3,"Monthly",71
"2622","monthly_5",0.267951818165484,5,3,"Monthly",72
"2623","monthly_5",0.35057396512759,5,3,"Monthly",73
"2624","monthly_5",0.444968954380395,5,3,"Monthly",74
"2625","monthly_5",0.553694930276101,5,3,"Monthly",75
"2626","monthly_5",0.669692981529433,5,3,"Monthly",76
"2627","monthly_5",0.792366279801485,5,3,"Monthly",77
"2628","monthly_5",0.923495264216465,5,3,"Monthly",78
"2629","monthly_5",0.339734921724427,5,3,"Monthly",79
"2630","monthly_5",0.124981493150406,5,3,"Monthly",80
"2631","monthly_5",0.0459781218569438,5,3,"Monthly",81
"2632","monthly_5",0.016914405774845,5,3,"Monthly",82
"2633","monthly_5",0.006222462144197,5,3,"Monthly",83
"2634","monthly_5",0.00228911589631765,5,3,"Monthly",84
"2635","monthly_5",0.002842118676714,5,3,"Monthly",85
"2636","monthly_5",0.00304555703053247,5,3,"Monthly",86
"2637","monthly_5",0.00312039781844804,5,3,"Monthly",87
"2638","monthly_5",0.00514793020568325,5,3,"Monthly",88
"2639","monthly_5",0.00989381768725634,5,3,"Monthly",89
"2640","monthly_5",0.01363973212184,5,3,"Monthly",90
"2641","monthly_5",0.00501777703071067,5,3,"Monthly",91
"2642","monthly_5",0.00184593700998074,5,3,"Monthly",92
"2643","monthly_5",0.000679082275669398,5,3,"Monthly",93
"2644","monthly_5",0.000249820408082689,5,3,"Monthly",94
"2645","monthly_5",9.19037921186813e-05,5,3,"Monthly",95
"2646","monthly_5",3.38095156861569e-05,5,3,"Monthly",96
"2647","monthly_5",1.24378257369005e-05,5,3,"Monthly",97
"2648","monthly_5",4.57562038147874e-06,5,3,"Monthly",98
"2649","monthly_5",1.68327666895106e-06,5,3,"Monthly",99
"2650","monthly_5",6.19242880310643e-07,5,3,"Monthly",100
"2651","monthly_5",2.27806724758074e-07,5,3,"Monthly",101
"2652","monthly_5",8.38054105990968e-08,5,3,"Monthly",102
"2653","monthly_5",3.0830287618339e-08,5,3,"Monthly",103
"2654","monthly_5",1.13418289801894e-08,5,3,"Monthly",104
"2655","monthly_5",4.17242570709415e-09,5,3,"Monthly",105
"2656","monthly_5",1.53494963745516e-09,5,3,"Monthly",106
"2657","monthly_5",5.64676414853312e-10,5,3,"Monthly",107
"2658","monthly_5",2.0773284393893e-10,5,3,"Monthly",108
"2659","monthly_5",7.6420642541208e-11,5,3,"Monthly",109
"2660","monthly_5",2.81135832720222e-11,5,3,"Monthly",110
"2661","monthly_5",1.03424093034383e-11,5,3,"Monthly",111
"2662","monthly_5",3.80475975491521e-12,5,3,"Monthly",112
"2663","monthly_5",1.3996928924298e-12,5,3,"Monthly",113
"2664","monthly_5",5.14918239078715e-13,5,3,"Monthly",114
"2665","monthly_5",1.89427834041261e-13,5,3,"Monthly",115
"2666","monthly_5",6.96866057294158e-14,5,3,"Monthly",116
"2667","monthly_5",2.56362695728721e-14,5,3,"Monthly",117
"2668","monthly_5",9.43105652418864e-15,5,3,"Monthly",118
"2669","monthly_5",3.4694918037748e-15,5,3,"Monthly",119
"2670","monthly_5",1.27635470592157e-15,5,3,"Monthly",120
"2671","monthly_5",4.69544655950968e-16,5,3,"Monthly",121
"2672","monthly_5",1.72735825636279e-16,5,3,"Monthly",122
"2673","monthly_5",6.3545959005362e-17,5,3,"Monthly",123
"2674","monthly_5",2.3377251887596e-17,5,3,"Monthly",124
"2675","monthly_5",8.60001036053286e-18,5,3,"Monthly",125
"2676","monthly_5",3.16376700550144e-18,5,3,"Monthly",126
"2677","monthly_5",1.16388483798052e-18,5,3,"Monthly",127
"2678","monthly_5",4.28169303784188e-19,5,3,"Monthly",128
"2679","monthly_5",1.57514684202893e-19,5,3,"Monthly",129
"2680","monthly_5",5.79464140008565e-20,5,3,"Monthly",130
"2681","monthly_5",2.13172944005241e-20,5,3,"Monthly",131
"2682","monthly_5",7.84219435135192e-21,5,3,"Monthly",132
"2683","monthly_5",2.88498207553319e-21,5,3,"Monthly",133
"2684","monthly_5",1.06132559373678e-21,5,3,"Monthly",134
"2685","monthly_5",3.90439866324836e-22,5,3,"Monthly",135
"2686","monthly_5",1.43634799834633e-22,5,3,"Monthly",136
"2687","monthly_5",5.28402898959368e-23,5,3,"Monthly",137
"2688","monthly_5",1.94388563182542e-23,5,3,"Monthly",138
"2689","monthly_5",7.15115559937132e-24,5,3,"Monthly",139
"2690","monthly_5",2.63076312562675e-24,5,3,"Monthly",140
"2691","monthly_5",9.67803668510006e-25,5,3,"Monthly",141
"2692","monthly_5",3.56035072735133e-25,5,3,"Monthly",142
"2693","monthly_5",1.30977983595235e-25,5,3,"Monthly",143
"2694","monthly_5",4.81841074107774e-26,5,3,"Monthly",144
"2695","monthly_5",1.77259425076215e-26,5,3,"Monthly",145
"2696","monthly_5",6.52100982394091e-27,5,3,"Monthly",146
"2697","monthly_5",2.39894544990487e-27,5,3,"Monthly",147
"2698","monthly_5",8.82522711511778e-28,5,3,"Monthly",148
"2699","monthly_5",3.24661961932059e-28,5,3,"Monthly",149
"2700","monthly_5",1.1943646112519e-28,5,3,"Monthly",150
