id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
33183452,St Bjur. Suites-Superior Room,249627640,Markos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97835,23.72532,Hotel room,100,1,0,,,4,359
33183622,St Bjur. Triple Room,249627640,Markos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97834,23.72516,Hotel room,100,1,0,,,4,358
33184064,Acropolis Pied-a-Terre,132057113,Plan-O,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97993,23.72775,Entire home/apt,100,2,3,2019-07-23,0.51,5,359
33184666,Athenian Luxury in the Hilton area-New April 2019,26789356,Miltos,,ΙΛΙΣΙΑ,37.97784,23.75363,Entire home/apt,50,2,11,2019-11-11,1.59,5,332
33188115,dream penthouse2 just a breath from the centre,147001263,Kostas,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.00555,23.73132,Entire home/apt,26,2,6,2019-09-01,0.80,2,129
33190441,GO ACROPOLIS!!!,249894352,Πολυδωροσ,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96363,23.72772,Entire home/apt,79,2,1,2019-04-21,0.14,1,194
33192609,Athens Greek Style Apartment,249912131,Marija,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99889,23.72606,Entire home/apt,32,1,0,,,3,331
33207154,Quiet and colourful apartment - Athens center,138310780,Eleni,,ΚΥΨΕΛΗ,37.99671,23.73547,Entire home/apt,40,2,7,2019-09-07,0.90,1,11
33209105,SKYVIEW,250041228,Gianna,,ΘΗΣΕΙΟ,37.97586,23.7187,Entire home/apt,60,2,47,2019-11-02,7.09,1,170
33210259,Apartment Patrikia -Central Athens,31265444,Martin,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9883,23.74334,Entire home/apt,35,1,10,2019-09-10,1.25,5,330
33210643,Cozy Studio - Omnia Pagrati Apartments,220695037,Omnia,,ΠΑΓΚΡΑΤΙ,37.96611,23.74902,Hotel room,60,1,1,2019-10-22,1,9,345
33210648,Chic Superior - Omnia Pagrati Apartments,220695037,Omnia,,ΠΑΓΚΡΑΤΙ,37.96494,23.74951,Hotel room,60,1,1,2019-06-29,0.21,9,349
33210906,Athens Amazing Sunset,250052955,Alex,,ΒΟΤΑΝΙΚΟΣ,37.98055,23.70937,Entire home/apt,80,2,0,,,1,364
33213858,Seven Doors,242735811,Yannis,,ΚΥΨΕΛΗ,38.00126,23.7382,Entire home/apt,70,2,5,2019-11-02,0.84,1,24
33215030,"Patisia, Modern, newly refurbished studio with...",240367992,Gpm,,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,38.00717,23.73147,Entire home/apt,28,1,24,2019-10-14,3.27,17,355
33215112,Acropolis View in Psirri + Breakfast (Triple A),3296820,Ronen,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97972,23.72625,Entire home/apt,110,1,0,,,4,356
33215570,Cosy Studio @Urban Nest,250087067,Urban Nest,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97842,23.7238,Hotel room,100,1,1,2019-04-13,0.14,3,358
33216190,"Brand new cozy studio flat, excellent location.",250089781,Spittaki,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97626,23.72398,Entire home/apt,70,1,20,2019-10-01,4.08,2,229
33216530,Urban Apartment @Urban Nest,250087067,Urban Nest,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97898,23.72526,Entire home/apt,110,1,0,,,3,360
33216827,Junior Suite @Urban Nest,250087067,Urban Nest,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97765,23.72449,Entire home/apt,119,1,0,,,3,361
33220972,Little house in the city,100059335,Vana,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99403,23.76682,Entire home/apt,30,1,83,2019-11-18,10.92,1,328
33223592,Luxury room central Athens metro,187720552,Marianna,,ΝΙΡΒΑΝΑ,38.01273,23.72791,Private room,15,5,3,2019-10-19,0.43,28,184
33224318,Luxury room Central Athens metro,187720552,Marianna,,ΝΙΡΒΑΝΑ,38.01246,23.72809,Private room,15,4,2,2019-09-28,0.90,28,365
33226047,Newly renovated spacious apartment in Exarcheia,249852385,Panayiotis & Angeliki,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98652,23.73729,Entire home/apt,40,2,0,,,1,100
33233842,"Koukaki, close to Acropolis (Stone apartment)",129860581,Emmanouil,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96223,23.72144,Entire home/apt,25,2,33,2019-11-01,4.36,8,331
33234022,Pleasant stay @MOMA with Acropolis view,53824000,Leonidas,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9646,23.72735,Entire home/apt,65,1,0,,,23,365
33236195,Pythagorean Theorem,53824000,Leonidas,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95808,23.73023,Entire home/apt,65,1,1,2019-07-24,0.25,23,352
33236672,Stylish Suite with charming balcony≈Steps to metro,187437995,Despina & Oliver,,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,37.99054,23.72042,Entire home/apt,69,2,28,2019-10-20,3.73,2,2
33236690,Comfort flat in the heart of Athens,248635816,Liana,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97785,23.73646,Entire home/apt,40,2,14,2019-11-03,1.90,1,345
33237776,100 sqm. Luxury Apartment In The Heart of Athens,248409239,Giannis,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98743,23.72154,Entire home/apt,120,1,40,2019-11-11,5.56,11,315
33239375,NEOCLASSIC HOUSE DOWN TOWN GAZI,51896007,Giannis,,ΚΕΡΑΜΕΙΚΟΣ,37.98194,23.71397,Entire home/apt,34,2,13,2019-09-18,1.78,4,51
33241257,Exarchia Graffiti Area-Cozy Apt for 4 persons!!,79618948,Γιαννης Κοτσιφας,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.99024,23.73865,Entire home/apt,35,1,5,2019-09-25,0.88,1,302
33243919,Designer Flat -Central,250305713,Pavlos,,ΣΤΑΔΙΟ,37.96483,23.74121,Entire home/apt,35,1,2,2019-05-26,0.28,1,322
33245386,SUPERIOR apt 80m2 Attikis metro 8min walk,250323066,Dimitris,,ΣΕΠΟΛΙΑ,38.00271,23.72046,Entire home/apt,63,1,5,2019-07-02,0.71,1,353
33247735,A cozy Acropolis apartment with parking,250342411,Ning,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96318,23.73122,Entire home/apt,70,2,26,2019-11-02,3.66,1,352
33256939,Downtown Sunny  Penthouse,250432286,Eugenia,,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,37.99474,23.72077,Entire home/apt,50,2,29,2019-11-11,4.07,1,32
33259933,"BEAUTIFUL, COMFORTABLE,  FULLY EQUIPPED APARTMENT",250450141,Helena,,ΛΥΚΑΒΗΤΤΟΣ,37.98581,23.74542,Entire home/apt,40,1,4,2019-08-13,0.56,1,271
33260891,ALEJANDRO   NIDOS SUITE,227097000,Klaus,,ΙΛΙΣΙΑ,37.97476,23.75036,Entire home/apt,85,2,5,2019-11-01,1.97,1,364
33261412,White Apartment in the Center  of Athens,247843102,Stela,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99864,23.73221,Entire home/apt,70,1,2,2019-06-02,0.26,2,179
33263057,Affordable family vacation in Athens!,93854318,Dimitri,,ΠΑΤΗΣΙΑ,38.01399,23.73553,Entire home/apt,29,3,3,2019-07-28,0.52,1,149
33264847,Stylish flat for 4 ppl next to Athens Trilogy,1621474,Mint Team,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98291,23.73582,Entire home/apt,38,2,14,2019-10-14,1.85,78,357
33265450,Hidden Gem in Koukaki - NEW LISTING,200123445,Yannis,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96563,23.72362,Entire home/apt,50,2,24,2019-10-31,3.12,2,270
33266473,30m² Minimal Modern Penthouse with 360• city view,29927830,Homm ®,,ΠΑΤΗΣΙΑ,38.00987,23.73672,Entire home/apt,39,4,17,2019-10-07,2.63,94,337
33266798,Athens Imperial Suites - Luxury Living [1],115328500,K&M Villas,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97592,23.73309,Hotel room,80,1,2,2019-08-29,0.65,3,227
33267635,Green view Koukaki - NEW LISTING,200123445,Yannis,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96397,23.72137,Entire home/apt,50,2,17,2019-10-28,2.19,2,227
33269316,Cozy apartment in Plaka terrace Acropolis view,250523903,Jerry,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97286,23.73176,Entire home/apt,90,2,27,2019-10-20,3.48,1,347
33269329,An elegant small studio near to Akropolis,250512494,Dimitris,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96119,23.72046,Entire home/apt,27,2,20,2019-11-06,3.92,1,0
33269844,Athens city center modern apartment,250528352,Kimonas,,ΚΟΛΩΝΟΣ,37.99258,23.71459,Entire home/apt,30,1,30,2019-11-16,4.21,1,120
33270805,Center of Athens simple apartment,43534850,Στέφανος,,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,37.99703,23.72048,Entire home/apt,22,1,7,2019-10-19,1.21,1,61
33270846,Cosy apartment near to the archaeological museum,250534006,Azeb,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98681,23.73571,Entire home/apt,32,1,20,2019-09-13,2.64,1,88
33273023,Value downtown appartment,342773,Spyridon,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98871,23.72491,Entire home/apt,23,2,26,2019-10-09,3.39,2,151
33281038,Minimal loft next to the Archaelogical Museum,179905600,Βασιλειος,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.987,23.73083,Entire home/apt,56,2,25,2019-10-06,3.30,6,361
33281969,Industrial Studio next to the Archaelogical Museum,179905600,Βασιλειος,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98714,23.73125,Entire home/apt,59,2,39,2019-10-18,5.27,6,174
33282807,Connected Lofts Next to the Archaeological Museum,179905600,Βασιλειος,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98635,23.72993,Entire home/apt,82,1,11,2019-11-11,1.55,6,172
33283400,White apartment in the Center of Athens,247843102,Stela,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99883,23.73146,Entire home/apt,70,1,12,2019-10-06,1.63,2,179
33284369,Brand new apt next to the Archaeological museum,250656628,Vasilis,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98817,23.73103,Entire home/apt,87,2,25,2019-11-15,3.33,3,333
33284767,Kerameikos Boutique Maisonette Athens Luxurious Ap,3181970,Gerry & Katerina,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98144,23.71935,Entire home/apt,220,2,0,,,3,325
33286934,Chic Apartment in the Heart of Old Athens,250681224,Sophia,,ΓΚΥΖΗ,37.99121,23.74671,Entire home/apt,35,2,22,2019-10-29,3.04,1,163
33287123,Urban chic apt next to the Archaeological museum,250656628,Vasilis,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98667,23.73105,Entire home/apt,87,2,29,2019-10-18,3.83,3,337
33293213,Your home in Acropolis.,224431253,Marios,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96616,23.72524,Entire home/apt,220,1,28,2019-10-29,3.98,7,345
33293554,Athineon apartment next to Acropolis 10 min walk,3600854,Giorgos,,ΘΗΣΕΙΟ,37.97474,23.71632,Entire home/apt,129,1,3,2019-08-13,0.53,6,34
33307296,Neo-Classic Home in Central Athens,67620301,Philip,,ΖΑΠΠΕΙΟ,37.96781,23.73532,Entire home/apt,80,3,26,2019-10-27,3.39,1,365
33311665,Spot by Be My Guest,138097567,Maria,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9616,23.72509,Entire home/apt,45,2,1,2019-04-15,0.14,3,342
33312855,Stylish Bright Athenian Flat,2194105,Cihan,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96377,23.72092,Entire home/apt,60,2,5,2019-09-10,0.91,1,262
33322417,"Athens Guesthouse, next to Metro & Tram",32737863,Katerina,,ΝΕΟΣ ΚΟΣΜΟΣ,37.955,23.72185,Entire home/apt,40,4,2,2019-06-23,0.28,1,148
33335029,Acropolis Museum Suite,51921094,Christos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9675,23.72998,Entire home/apt,70,1,2,2019-06-06,0.28,1,365
33338634,Filopappou Hill Apartment.,93257022,Dimitrios,,ΠΕΤΡΑΛΩΝΑ,37.97153,23.71314,Entire home/apt,50,1,11,2019-10-09,1.41,1,345
33338758,★ HUGE Room walking distance to Metro & Tram ★,193702267,Tülin,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96106,23.72139,Private room,26,1,43,2019-11-18,5.84,1,3
33345814,Urban shiny studios1@ 50m museum+metro Acropolis,90390850,Evan,,ΖΑΠΠΕΙΟ,37.96722,23.7317,Entire home/apt,29,1,79,2019-11-05,10.13,23,99
33356801,Cute and central apt for 3,748818,George,,ΚΟΛΩΝΑΚΙ,37.98096,23.73858,Entire home/apt,35,2,1,2019-05-01,0.15,85,336
33356900,APARTMENT PER DAY Special offer,251282363,Βαρβαρα,,ΠΑΤΗΣΙΑ,38.01582,23.73826,Entire home/apt,80,1,0,,,1,201
33360786,Ciel Living Athens - Standard Family Studio,48654793,Do  Disturb Group,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97671,23.72826,Entire home/apt,90,1,0,,,18,19
33361287,Ciel Living Athens - Junior Suite,48654793,Do  Disturb Group,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97523,23.72824,Entire home/apt,90,1,1,2019-04-13,0.14,18,14
33361359,"Comfy Apartment by Acropolis, Koukaki, Monastiraki",65484965,John,,ΘΗΣΕΙΟ,37.97369,23.71885,Entire home/apt,40,1,32,2019-11-12,4.78,2,45
33361601,Ciel Living Athens - Superior Family Studio,48654793,Do  Disturb Group,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97529,23.72942,Entire home/apt,125,1,0,,,18,29
33361845,Ciel Living Athens - Senior Suite,48654793,Do  Disturb Group,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97615,23.72949,Entire home/apt,140,1,0,,,18,33
33362070,Ciel Living Athens - Grand Studio,48654793,Do  Disturb Group,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97657,23.72837,Entire home/apt,160,1,0,,,18,26
33364102,"Modern, spacious 2 BR apartment in central Athens",241551759,Artemis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9809,23.73175,Entire home/apt,68,2,5,2019-11-11,2.03,1,365
33366117,AirGardel: Acropolis View Penthouse,251349591,Theodora,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95259,23.72315,Entire home/apt,50,2,2,2019-06-26,0.28,1,13
33371531,Visit Many Sights From Renovated Central Apartment,113113659,Mary,,ΓΚΥΖΗ,37.99314,23.75006,Entire home/apt,25,2,49,2019-11-14,6.23,1,248
33383182,Παλαιό Αρχοντικό στο κέντρο της Αθήνας,158861933,Lefteris,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98968,23.72917,Entire home/apt,36,4,0,,,1,180
33383647,"Topfloor central apt with urban views,3' to metro",251494242,Dimos,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98676,23.72315,Entire home/apt,29,2,17,2019-10-03,2.70,1,0
33384109,Cozy Luxury Apartment in the Heart of Athens 8-1,251496386,Alexis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98276,23.72777,Entire home/apt,36,1,20,2019-10-15,2.73,2,345
33386432,Popi's Place - cozy apt in Koukaki -near Acropolis,251513612,Dimitris,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96405,23.71978,Entire home/apt,45,1,34,2019-10-28,4.68,1,106
33388382,cozy apartment 2mins from metro (Panormou),251525840,Vivi,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99639,23.76392,Entire home/apt,35,1,10,2019-11-05,1.74,1,180
33389261,Cozy Central Clean Studio,92395849,Miranta,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98851,23.72508,Entire home/apt,25,3,25,2019-10-31,3.41,1,352
33391877,A BOHEMIAN GARDEN IN THE HEART OF GAZI,65586686,Dimitrios-Kyriakos,,ΓΚΑΖΙ,37.97743,23.70893,Entire home/apt,40,1,42,2019-11-10,5.55,1,344
33393514,New cozy studio 5 min. from Acropolis & Fix metro,251567639,Marianna,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96611,23.72946,Entire home/apt,48,2,35,2019-10-21,4.59,1,313
33394636,A comfortable small studio nearby Acropolis 1,92310506,Sokol,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98198,23.72273,Entire home/apt,29,1,51,2019-11-03,6.99,19,356
33395090,"Bright,Beautiful and perfect located Penthouse!",251580705,Petris,,ΚΕΡΑΜΕΙΚΟΣ,37.98246,23.71769,Entire home/apt,35,2,10,2019-10-28,1.69,1,365
33395366,Our place in Athens - Apartment on top floor for 4,251582791,Thomy,,ΠΕΤΡΑΛΩΝΑ,37.9694,23.71094,Entire home/apt,41,2,5,2019-09-30,0.71,1,158
33396369,A comfortable small studio nearby Acropolis 3,92310506,Sokol,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98259,23.72208,Entire home/apt,30,1,71,2019-11-05,9.26,19,356
33396807,A comfortable small studio nearby Acropolis 4,92310506,Sokol,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98259,23.72098,Entire home/apt,30,1,64,2019-11-04,8.14,19,210
33397194,A comfortable small studio nearby Acropolis 5,92310506,Sokol,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98241,23.72061,Entire home/apt,29,1,56,2019-11-06,7.15,19,350
33408215,Ilisia Home near Mavili Square,251677483,Ada,,ΓΟΥΔΙ,37.98107,23.75639,Entire home/apt,45,2,6,2019-09-08,0.83,1,361
33409248,Luxury n Chic Athens Museum Apt,152449611,Athina & Eleni,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.99103,23.73256,Entire home/apt,81,1,7,2019-10-21,0.96,15,119
33409993,Admire Large-Scale Artwork at a Slick City Residence,251691268,Stylianos,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99238,23.72533,Entire home/apt,100,3,17,2019-11-11,2.64,1,353
33415022,Penthouse apartment next President Hotel with view,243483971,Giannis,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98942,23.76146,Entire home/apt,70,2,0,,,1,365
33415456,Spacious apartment close to Athens city center,191354311,Blerina,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99693,23.72845,Entire home/apt,40,2,0,,,2,0
33415605,The Athens Getaway,113548208,Mary,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96015,23.71989,Entire home/apt,75,2,19,2019-11-09,2.63,29,349
33415806,"House In House  @ ❤  of Exarchia, extremly central",26271360,Florian,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98507,23.73267,Entire home/apt,38,2,15,2019-08-18,2.53,1,227
33416445,Hip & Stylish Flat in the City Center,251730165,Solonos,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98625,23.73937,Entire home/apt,38,1,24,2019-11-18,3.08,10,66
33417435,Luxury and Sunny apartment in the city center!,147205490,Dimitris,,ΖΑΠΠΕΙΟ,37.96813,23.7326,Entire home/apt,79,1,36,2019-11-11,4.84,6,358
33418608,Syntagma Luxury Living Lodge One “LLL 1” - A1,204065085,George,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97682,23.72949,Hotel room,69,1,7,2019-07-03,0.93,12,336
33419570,Ippokratous 106 CENTER OF ATHENS,169521437,Kostas,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98607,23.73971,Entire home/apt,33,1,65,2019-11-11,8.71,3,166
33420285,"Smart modern  & cozy ,  Apartment in Gazi , Athens",85641827,Dimitris,,ΒΟΤΑΝΙΚΟΣ,37.9812,23.7084,Entire home/apt,42,1,17,2019-09-29,2.42,2,1
33420473,"Ησυχο ρετιρέ 8ος όροφος,θέα Ακρόπολη στα Πετράλωνα",251755295,Esther,,ΠΕΤΡΑΛΩΝΑ,37.96983,23.70915,Entire home/apt,60,1,16,2019-11-03,2.26,1,287
33422034,#the suite in Agras# Kallimarmaro Area,251773886,George & Zoe,,ΣΤΑΔΙΟ,37.96874,23.74244,Entire home/apt,55,1,54,2019-11-11,7.57,1,314
33423153,Tiffany's Luxury 2BR in Plaka with Acropolis View by JJ Hospitality,55670751,Jj,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97206,23.73104,Entire home/apt,98,1,30,2019-11-06,4.09,41,335
33423467,Syntagma Luxury Living Lodge One “LLL 1” - B1,204065085,George,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97895,23.73118,Entire home/apt,69,1,34,2019-11-10,4.62,12,328
33424805,Cozy ACROPOLIS apartment,251796218,Lefteris,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96386,23.721,Entire home/apt,50,2,8,2019-09-24,1.11,1,338
33426930,Lux studio 11 with yard in the heart of Athens,63254532,Stavros,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95932,23.72748,Entire home/apt,24,1,63,2019-11-12,8.04,3,136
33431074,Urban shiny studios2@ 50m  Acropolis museum+metro,90390850,Evan,,ΖΑΠΠΕΙΟ,37.96734,23.73151,Entire home/apt,36,1,84,2019-11-04,11.15,23,27
33438458,AeEl accomodation three single bed,238670115,AeEl,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.00777,23.73231,Private room,30,1,1,2019-04-21,0.14,3,0
33440697,Lovely bright & comfy urban center flat 'Athena',98369782,Ioannis,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98894,23.7627,Entire home/apt,33,5,0,,,1,270
33442591,Urban Design Residence 2,140691607,Eviana,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99624,23.73094,Entire home/apt,60,2,19,2019-10-20,4.29,2,333
33445911,Loft Apartment by Holodek,12253727,Steve,,ΖΑΠΠΕΙΟ,37.96857,23.73775,Entire home/apt,80,2,0,,,5,364
33446517,Cozy Apartment near metro,134846585,Assimina,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99654,23.76394,Entire home/apt,60,2,1,2019-08-04,0.28,1,60
33451223,In the heart of Athens with Acropolis view,58499081,Maria,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97893,23.73005,Entire home/apt,50,2,33,2019-11-13,6.23,2,364
33453204,KARAVIA LUX APARTMENT HELEN vipgreece.,189967864,Aris,,ΠΑΤΗΣΙΑ,38.01244,23.73397,Entire home/apt,40,1,1,2019-04-08,0.13,14,361
33453783,MIXALAKOPOULOU LUX APARTMENT HELEN vipgreece.,189967864,Aris,,ΓΟΥΔΙ,37.98607,23.76702,Entire home/apt,50,1,2,2019-10-25,0.98,14,338
33459348,Twin lofts across National Archaeological Museum,250656628,Vasilis,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98788,23.7307,Entire home/apt,158,2,16,2019-11-10,2.51,3,334
33460641,Syntagma Suite Luxury Living Lodge One “LLL1” - B4,204065085,George,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97668,23.72938,Entire home/apt,69,1,12,2019-11-11,1.61,12,330
33461870,6th floor big apartment on  Athens central square,234081557,Karina,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97742,23.73279,Entire home/apt,70,2,28,2019-11-07,4.35,1,170
33462725,Warm Delightful Acropolis Apartment,220022946,CloudKeys,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96369,23.72137,Entire home/apt,55,1,0,,,47,347
33462736,iLANGa (10' walk to Acropolis),193497982,Manos & Fay,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96437,23.73172,Entire home/apt,59,1,49,2019-11-08,6.71,8,324
33465448,IO APARTMENΤ,252131818,Χαραλαμπία,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96429,23.7194,Entire home/apt,40,2,9,2019-10-27,1.45,1,365
33467390,❤️of athens rooftop flat by the artistT.T.,251790045,Nadja,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98961,23.72821,Entire home/apt,38,2,15,2019-11-16,4.59,4,140
33467414,Chic Flat at Kolonaki in Heart of Athens!,1653525,Nikos,,ΚΟΛΩΝΑΚΙ,37.97806,23.74277,Entire home/apt,45,3,33,2019-11-16,4.38,16,287
